Date,Open,High,Low,Close,Volume,Adj Close
2016-03-07,3.88,3.97,3.87,3.90,50987900,3.90
2016-03-04,3.89,3.94,3.87,3.91,34859700,3.91
2016-03-03,3.83,3.90,3.82,3.87,28017500,3.87
2016-03-02,3.78,3.82,3.75,3.82,40092500,3.82
2016-03-01,3.74,3.79,3.72,3.76,47581800,3.76
2016-02-29,3.68,3.75,3.68,3.72,52317800,3.72
2016-02-26,3.71,3.74,3.67,3.69,41422400,3.69
2016-02-25,3.61,3.71,3.61,3.69,31331400,3.69
2016-02-24,3.57,3.64,3.54,3.60,41071700,3.60
2016-02-23,3.67,3.70,3.60,3.61,36109500,3.61
2016-02-22,3.66,3.72,3.65,3.70,38876500,3.70
2016-02-19,3.55,3.65,3.54,3.62,38529600,3.62
2016-02-18,3.57,3.59,3.54,3.58,31993400,3.58
2016-02-17,3.51,3.59,3.50,3.57,36141200,3.57
2016-02-16,3.49,3.50,3.42,3.49,35586900,3.49
2016-02-12,3.43,3.46,3.38,3.46,31424900,3.46
2016-02-11,3.34,3.42,3.32,3.38,35223000,3.38
2016-02-10,3.39,3.45,3.36,3.40,37084600,3.40
2016-02-09,3.34,3.40,3.31,3.35,41649200,3.35
2016-02-08,3.36,3.39,3.29,3.36,47640400,3.36
2016-02-05,3.51,3.52,3.40,3.42,52071500,3.42
2016-02-04,3.49,3.56,3.47,3.51,31792900,3.51
2016-02-03,3.59,3.60,3.47,3.50,56245100,3.50
2016-02-02,3.64,3.67,3.56,3.57,63187200,3.57
2016-02-01,3.69,3.74,3.64,3.72,35440800,3.72
2016-01-29,3.67,3.73,3.66,3.70,29196700,3.70
2016-01-28,3.66,3.69,3.59,3.64,31207000,3.64
2016-01-27,3.70,3.75,3.63,3.63,28904700,3.63
2016-01-26,3.68,3.73,3.65,3.73,24294500,3.73
2016-01-25,3.72,3.73,3.64,3.65,32370700,3.65
2016-01-22,3.72,3.77,3.71,3.73,23135300,3.73
2016-01-21,3.61,3.72,3.58,3.66,48632500,3.66
2016-01-20,3.60,3.63,3.45,3.60,54409000,3.60
2016-01-19,3.65,3.68,3.60,3.66,31706100,3.66
2016-01-15,3.62,3.67,3.59,3.63,51858500,3.63
2016-01-14,3.71,3.77,3.63,3.72,38439400,3.72
2016-01-13,3.80,3.82,3.67,3.71,33886600,3.71
2016-01-12,3.85,3.86,3.76,3.79,28951500,3.79
2016-01-11,3.83,3.84,3.76,3.82,34552000,3.82
2016-01-08,3.84,3.87,3.79,3.81,29613100,3.81
2016-01-07,3.83,3.88,3.82,3.84,33252300,3.84
2016-01-06,3.90,3.94,3.86,3.89,32568400,3.89
2016-01-05,3.97,3.99,3.90,3.91,35008300,3.91
2016-01-04,4.03,4.04,3.93,3.95,32839800,3.95
