Date,Open,High,Low,Close,Volume,Adj Close
2016-01-21,15.76,15.94,15.39,15.46,451000,15.46
2016-01-20,14.99,15.90,14.20,15.67,1473100,15.67
2016-01-19,15.57,15.73,15.04,15.26,624500,15.26
2016-01-15,15.39,15.69,14.95,15.51,630400,15.51
2016-01-14,15.48,16.059999,15.11,15.89,1057200,15.89
2016-01-13,16.17,16.50,15.26,15.46,1063600,15.46
2016-01-12,16.49,16.65,15.88,16.17,650800,16.17
2016-01-11,16.76,16.860001,16.15,16.48,512000,16.48
2016-01-08,17.18,17.33,16.60,16.73,945100,16.73
2016-01-07,17.129999,17.40,16.93,17.16,731300,17.16
2016-01-06,17.620001,17.74,17.40,17.48,542700,17.48
2016-01-05,18.33,18.360001,17.790001,17.82,564100,17.82
2016-01-04,18.15,18.370001,17.76,18.280001,685100,18.280001
